,score_train,score_test
TDY,0.0971084168904881,-0.005373175114202988
TECH,0.05715097971135874,0.01086904713186243
TEL,0.0785225101211734,-0.011952447778783126
TER,0.05510284025706391,-0.2721149736034645
TFC,0.1475155770659129,-0.07393652963387742
TFX,0.05760053460414016,-0.06582698718152735
TGT,0.0546365831925848,-0.0032154123910970167
TJX,0.08361993898806164,-0.008686069922028583
TMO,0.08770847542440008,-0.037900249236757055
TMUS,0.06827731861294306,0.024500365699026805
TPR,0.09826397096979744,0.003347628831324889
TRGP,0.1284171468856149,-0.20317821403006286
TRMB,0.04507908331096411,-0.015124023097490946
TROW,0.10760526920374702,8.861525894210409e-05
TRV,0.11695101268001984,0.011765812466730141
TSCO,0.06124313259044012,-0.014058803708026923
TSLA,0.06800769305881194,0.019397527816126914
TSN,0.07164045527438834,-0.07662870141715761
TT,0.04725301911580704,-0.013079432373412248
TTWO,0.0663062716285906,0.0056759934335175455
TXN,0.10964265027749143,0.0057461642858079864
TXT,0.09691936303852378,-0.10801309736068299
TYL,0.06211742481916993,-0.003987038132783116
UAL,0.11092129512010851,-0.23845157756557867
UDR,0.08820711185637942,0.0035609304694633748
UHS,0.1029800020887387,-0.027750436377422583
ULTA,0.0672621012535467,0.018787238552593788
UNH,0.08524715977038677,-0.031996055771467136
UNP,0.08587456439423302,0.00621025159764077
UPS,0.08877034800845218,-0.10440172403984138
URI,0.057402136311168306,-0.03577338140157149
USB,0.16351393481191323,-0.04050382479781711
V,0.09481402709501274,-0.006623790224103532
VLO,0.06622518666039645,-0.008295920967196224
VMC,0.06836896510357593,-0.03350820541255839
VRSK,0.08361386649697433,-0.016787100029799662
VRSN,0.07640034492909376,-0.04461400855240938
VRTX,0.08108559049444275,-0.12103802033482136
VTR,0.15827039252766217,-0.004765602223455234
VTRS,0.06878281469684633,-0.007483399415470604
VZ,0.07671489996421099,0.020698382211326027
WAB,0.07204050216777158,-0.0737430665701655
WAT,0.07687637672669556,0.009138465940581542
WBA,0.06930008580870362,-0.011398481844850039
WBD,0.09848914901023864,-0.03290241802751992
WDC,0.06421616377458184,-0.002748749324957167
WEC,0.09961256340300495,-0.03047307681524347
WELL,0.12378478493740286,-0.03991888115812525
WFC,0.10935776957496679,-0.05285528921224958
WM,0.11481019406811621,0.003866265238273381
WMB,0.18437144521485582,-0.13820560636294754
WMT,0.06629033150577102,-0.016769100378329682
WRB,0.13617257802078675,-0.001981008307929688
WST,0.07408665317694485,-0.013079584370919273
WTW,0.07716769060581652,0.00575460273049877
WY,0.127897227364406,-0.0018033508708061863
WYNN,0.0893890532911491,-0.059948920783459814
XEL,0.08275652414832058,-0.005650073641972897
XOM,0.10150315250058806,-0.004086277361033508
XYL,0.0714062250069174,0.01332573738393561
YUM,0.084133057588893,-0.33779744963599123
ZBH,0.08025187436848857,-0.0175619758103005
ZBRA,0.05591884244160039,-0.013008300919316707
